,addr,scp,car_sum
3177,[69 14],11.128440508742461,7.0
3178,[ 0 51],5.11612752783693,3.0
3180,[71 82],6.786950467701258,5.0
3181,[30 53],10.555346080016507,6.0
3182,[63 71],3.400773973163764,2.0
3183,[ 5 47],13.03674593569367,8.0
3185,[94 10],3.9239387120842606,3.0
3186,[41 34],10.728965349673782,8.0
3189,[15 54],8.880598525845853,5.0
3190,[67 84],8.644519199821477,8.0
3191,[78 21],6.77150687972346,5.0
3192,[21 45],4.981404222730307,4.0
3193,[70  3],5.231200256653482,3.0
3194,[97 25],3.139820168062863,2.0
3195,[10 74],7.777182940850876,6.0
3198,[62 22],15.882519609995983,10.0
3199,[75 40],8.564998798048283,7.0
3200,[37 39],3.899500300901744,2.0
3201,[62 12],3.786015819173481,2.0
3203,[12 76],13.344292744673556,8.0
3204,[74 82],6.117644302861872,4.0
3205,[97 76],8.255834789533457,5.0
3206,[22 15],10.610303304281674,7.0
3207,[26 55],15.084895532831661,10.0
3208,[42 35],9.879750227890998,6.0
3209,[32 54],3.057532869315603,2.0
3210,[42 82],11.070661058603342,6.0
3211,[67 86],3.281475299088414,2.0
3212,[ 3 33],3.2774674302694926,2.0
3213,[98 76],5.696576103169791,4.0
3214,[63 83],8.155828596739084,6.0
3215,[25 55],3.5483336992361663,2.0
3216,[ 7 93],15.813267697725621,10.0
3217,[44 63],4.541626071498239,2.0
3218,[23 91],10.134744877785392,7.0
3219,[ 7 44],3.617398252167546,2.0
3220,[62 61],9.262909659399394,6.0
3222,[38 34],13.42986493584912,10.0
3225,[73  1],4.8790796016922435,4.0
3226,[20 54],3.6780484754505043,3.0
3227,[72  4],3.1190693072654447,3.0
3228,[82  6],4.1573806338852926,3.0
3229,[52 45],6.1603164986395695,4.0
3232,[91 58],8.489835043985583,5.0
3233,[ 4 54],7.271362370463798,6.0
3236,[ 1 51],3.9165630514325067,3.0
3237,[48 45],6.889195719691043,4.0
3239,[70 77],3.7363690100256965,4.0
3240,[13 48],5.663411005713089,4.0
3241,[88 57],3.524492203274548,3.0
3242,[43 40],6.297201067060224,5.0
3243,[41 31],23.557352553769036,14.0
3244,[85 40],10.380173361946696,7.0
3245,[27 54],10.22835909844071,6.0
3246,[40 41],4.44964614786698,4.0
3247,[61  6],3.00455168600978,2.0
3249,[76  1],15.055181030451134,12.0
3251,[81 98],4.00088760880331,3.0
3252,[73 27],6.17433851560323,3.0
3253,[82 15],5.756129373416714,4.0
3254,[42 73],6.335246840422976,4.0
3255,[ 8 87],14.005264996812897,8.0
3256,[48 78],5.991585329898733,4.0
3257,[45 64],8.845390027008039,6.0
3258,[97 24],5.808412391409949,3.0
3259,[10 47],8.607264125528234,6.0
3260,[59 95],6.169371388408499,4.0
3261,[58 57],3.010958595221635,2.0
3264,[46 71],11.396686837890975,10.0
3269,[ 5 30],4.033462650466746,3.0
3270,[41 63],8.708163576299208,6.0
3271,[96 92],5.768480173579121,4.0
3272,[12 51],3.7229451957463073,2.0
3274,[ 7 47],10.756677485998056,8.0
3275,[63 54],5.818089219668243,4.0
3277,[69 22],3.315948702581575,2.0
3278,[14 54],4.118484539939536,3.0
3279,[83 18],3.3123249695818773,2.0
3283,[84  9],7.025331904044512,4.0
3284,[82 40],9.144455147777194,7.0
3287,[34 52],10.652480820382603,8.0
3289,[45 79],5.807323712353373,3.0
3290,[ 1 56],3.4596773047132765,2.0
3291,[ 7 63],3.013304099917857,2.0
3292,[78 28],6.919820537677982,5.0
3293,[ 8 78],14.715147562484432,10.0
3294,[78 27],5.966101378772716,5.0
3295,[51 93],6.303412260273845,4.0
3296,[20 51],7.496453267618295,5.0
3297,[41 64],3.411781983413101,2.0
3298,[ 1 60],3.1653608543149767,2.0
3299,[73  3],3.2123742247611338,2.0
3300,[ 0 56],10.758761634638281,7.0
3302,[25 46],7.929235548451851,6.0
3305,[26 98],9.590618969403423,6.0
3308,[76 88],4.334176167081763,3.0
3309,[ 0 87],3.154068428351393,2.0
3310,[69 40],6.326092553068101,3.0
3311,[94 97],7.246777572741998,5.0
3312,[47 92],5.089474406420959,4.0
3314,[51 91],5.344823208296799,4.0
3315,[23 15],3.6114322002248085,3.0
3318,[24 32],5.763559223728874,4.0
3319,[40 79],3.5964580925149403,3.0
3320,[84 28],4.537551891059304,3.0
3321,[10 78],4.006968900762425,2.0
3322,[12 75],3.435709473120295,2.0
3323,[31 48],3.3326854254738585,2.0
3324,[97  4],5.147274356477675,4.0
3327,[56 55],3.5077736061161624,2.0
3328,[63 69],9.958293185583775,6.0
3329,[96 94],7.852530481579665,6.0
3330,[53 79],5.565833031824747,6.0
3331,[82 20],7.832855411624426,4.0
3333,[25 86],3.6632902113729466,2.0
3334,[30 56],8.273538044334012,6.0
3335,[80 94],3.0788813388991487,2.0
3337,[74 26],5.413855230711169,4.0
3338,[83 82],6.307444677096795,3.0
3339,[41 33],5.433961689923444,4.0
3340,[97 42],3.6282373054142614,2.0
3341,[26 46],3.457635863271256,2.0
3342,[74  8],6.196484550215809,5.0
3343,[93 89],10.63816278496197,6.0
3344,[ 3 50],8.136697216893735,6.0
3345,[42 65],5.632147504482661,4.0
3346,[41 61],7.910608673085678,6.0
3348,[78 42],3.9693286322223145,3.0
3350,[36 46],6.8507843942309075,4.0
3353,[88 72],4.1784569626139625,3.0
3354,[67 70],6.885045304982189,4.0
3356,[63 46],7.294429031832478,5.0
3357,[68 52],4.448037198431084,3.0
3358,[64 22],6.327798910414152,4.0
3361,[74 23],7.254146978597363,4.0
3362,[85 96],8.968672588597705,5.0
3363,[ 7 42],3.1844153889586435,2.0
3364,[41 68],12.524901166641927,8.0
3365,[34 86],6.034277354249493,3.0
3367,[10 68],7.079095588170691,5.0
3369,[63 63],7.978213692525652,6.0
3372,[42 77],7.201417229419481,5.0
3373,[ 1 24],5.019674351678821,3.0
3374,[87 73],7.582500797006693,4.0
3375,[93 88],6.4870906735122364,4.0
3376,[26 52],4.0738320904542595,4.0
3377,[ 7 54],8.66671328285235,8.0
3379,[19 49],4.367032620030969,3.0
